n_original,n_relleno_cola,n_efectivo,cola_target_constante,empates_intermedios
479,0,479,False,49
100,0,100,False,37
252,0,252,False,26
1313,0,1313,False,458
905,0,905,False,90
51,0,51,False,15
231,0,231,False,10
219,0,219,False,2
820,0,820,False,114
666,0,666,False,94
388,0,388,False,54
161,0,161,False,3
1077,0,1077,False,123
626,0,626,False,82
274,0,274,False,19
266,0,266,False,13
693,0,693,False,89
1014,0,1014,False,294
111,0,111,False,12
1784,0,1784,False,638
1218,0,1218,False,276
513,0,513,False,59
576,0,576,False,201
434,0,434,False,103
607,0,607,False,81
569,0,569,False,66
1135,0,1135,False,194
484,0,484,False,58
689,0,689,False,55
389,0,389,False,11
1667,0,1667,False,437
243,0,243,False,10
265,0,265,False,28
1095,0,1095,False,457
427,0,427,False,55
203,0,203,False,6
813,0,813,False,286
807,0,807,False,136
81,0,81,False,26
439,0,439,False,62
572,0,572,False,81
200,0,200,False,2
460,0,460,False,77
801,0,801,False,126
710,0,710,False,58
678,0,678,False,80
486,0,486,False,61
598,0,598,False,101
41,0,41,False,9
1295,0,1295,False,147
225,0,225,False,16
76,0,76,False,22
990,0,990,False,86
468,0,468,False,66
1025,0,1025,False,137
406,0,406,False,30
356,0,356,False,21
43,0,43,False,0
306,0,306,False,33
202,0,202,False,32
233,0,233,False,8
312,0,312,False,41
92,0,92,False,22
854,0,854,False,261
239,0,239,False,10
690,0,690,False,126
1041,0,1041,False,310
33,0,33,False,0
334,0,334,False,34
81,0,81,False,26
242,0,242,False,7
969,0,969,False,278
660,1,659,True,391
717,0,717,False,90
768,0,768,False,238
212,0,212,False,5
320,0,320,False,39
488,0,488,False,50
52,0,52,False,17
371,0,371,False,31
782,0,782,False,276
1141,0,1141,False,107
358,0,358,False,34
288,0,288,False,24
941,0,941,False,111
1044,0,1044,False,90
607,0,607,False,221
425,0,425,False,59
662,0,662,False,95
101,0,101,False,23
1154,0,1154,False,117
295,0,295,False,8
108,0,108,False,0
252,0,252,False,27
871,0,871,False,82
281,0,281,False,5
306,0,306,False,32
693,0,693,False,99
984,0,984,False,72
84,0,84,False,30
710,0,710,False,92
285,0,285,False,31
253,0,253,False,5
2063,0,2063,False,925
546,0,546,False,73
184,0,184,False,3
739,0,739,False,144
518,0,518,False,96
670,0,670,False,78
196,0,196,False,1
129,0,129,False,14
155,0,155,False,30
384,0,384,False,37
1064,0,1064,False,227
261,0,261,False,30
426,0,426,False,42
563,0,563,False,53
434,0,434,False,74
737,0,737,False,269
758,0,758,False,133
169,0,169,False,6
989,0,989,False,183
206,0,206,False,7
601,0,601,False,141
298,0,298,False,54
171,0,171,False,5
91,0,91,False,23
1061,0,1061,False,370
301,0,301,False,43
555,0,555,False,59
1473,0,1473,False,451
590,0,590,False,103
216,0,216,False,3
488,0,488,False,62
340,0,340,False,40
1379,0,1379,False,627
794,0,794,False,141
1295,0,1295,False,338
822,0,822,False,114
531,0,531,False,78
623,0,623,False,107
338,0,338,False,17
560,0,560,False,53
496,0,496,False,65
526,0,526,False,219
793,0,793,False,279
163,0,163,False,5
357,0,357,False,10
1137,0,1137,False,71
248,0,248,False,2
426,0,426,False,30
925,0,925,False,157
322,0,322,False,39
411,0,411,False,105
210,0,210,False,3
270,0,270,False,9
614,0,614,False,137
39,0,39,False,0
520,0,520,False,76
730,0,730,False,254
49,0,49,False,0
47,0,47,False,14
326,0,326,False,43
175,0,175,False,3
580,0,580,False,69
77,0,77,False,24
843,0,843,False,328
80,0,80,False,20
725,0,725,False,261
2250,0,2250,False,985
718,0,718,False,51
1112,0,1112,False,70
526,0,526,False,36
579,0,579,False,44
1253,0,1253,False,101
205,0,205,False,19
871,0,871,False,86
221,0,221,False,2
502,0,502,False,134
737,0,737,False,261
1306,0,1306,False,134
371,0,371,False,50
970,0,970,False,277
717,0,717,False,98
407,0,407,False,16
890,0,890,False,82
1161,0,1161,False,494
187,0,187,False,2
374,0,374,False,27
108,0,108,False,0
400,0,400,False,20
422,0,422,False,77
558,0,558,False,79
51,0,51,False,20
78,0,78,False,25
394,0,394,False,26
286,0,286,False,38
190,0,190,False,2
465,0,465,False,31
676,0,676,False,203
724,0,724,False,99
40,0,40,False,12
169,0,169,False,2
1261,0,1261,False,580
290,0,290,False,21
664,0,664,False,75
951,0,951,False,71
365,0,365,False,25
443,0,443,False,43
843,0,843,False,88
401,0,401,False,104
573,0,573,False,93
887,0,887,False,147
169,0,169,False,7
1321,0,1321,False,361
282,0,282,False,32
289,0,289,False,32
1056,0,1056,False,217
788,0,788,False,111
723,0,723,False,125
132,0,132,False,0
494,0,494,False,45
360,0,360,False,59
46,0,46,False,9
644,0,644,False,86
90,0,90,False,41
754,0,754,False,106
596,0,596,False,69
869,0,869,False,143
547,0,547,False,45
536,0,536,False,73
607,0,607,False,144
221,0,221,False,1
1106,0,1106,False,370
589,0,589,False,72
727,0,727,False,95
414,0,414,False,12
511,0,511,False,84
99,0,99,False,43
40,0,40,False,14
522,0,522,False,113
593,0,593,False,76
559,0,559,False,197
550,0,550,False,80
296,0,296,False,31
533,0,533,False,55
565,0,565,False,65
307,0,307,False,35
790,0,790,False,161
1069,0,1069,False,90
477,0,477,False,63
449,0,449,False,25
293,0,293,False,32
334,0,334,False,34
82,0,82,False,20
73,0,73,False,14
188,0,188,False,2
689,0,689,False,177
1122,0,1122,False,372
353,0,353,False,42
115,0,115,False,14
305,0,305,False,34
58,0,58,False,14
537,0,537,False,43
142,0,142,False,0
45,0,45,False,12
754,0,754,False,124
72,0,72,False,21
129,0,129,False,18
247,0,247,False,19
46,0,46,False,12
715,0,715,False,117
379,0,379,False,51
999,0,999,False,88
550,0,550,False,53
345,0,345,False,17
649,0,649,False,101
413,0,413,False,40
314,0,314,False,49
185,0,185,False,2
43,0,43,False,14
50,0,50,False,14
567,0,567,False,69
869,0,869,False,148
158,0,158,False,3
66,0,66,False,18
406,0,406,False,40
599,0,599,False,70
287,0,287,False,32
697,0,697,False,141
177,0,177,False,16
38,0,38,False,7
75,0,75,False,18
550,0,550,False,79
228,0,228,False,12
60,0,60,False,16
1103,0,1103,False,93
205,0,205,False,4
705,0,705,False,278
422,1,421,True,218
1531,0,1531,False,346
525,0,525,False,72
571,0,571,False,71
72,0,72,False,23
219,0,219,False,10
1538,0,1538,False,537
45,0,45,False,12
482,0,482,False,96
2110,0,2110,False,1007
426,0,426,False,77
471,0,471,False,81
46,0,46,False,11
928,0,928,False,103
432,0,432,False,59
1423,0,1423,False,386
732,0,732,False,225
1146,0,1146,False,108
504,0,504,False,150
138,0,138,False,4
203,0,203,False,17
1869,0,1869,False,452
1010,0,1010,False,293
732,0,732,False,150
615,0,615,False,224
225,0,225,False,17
186,0,186,False,1
365,0,365,False,27
473,0,473,False,81
250,0,250,False,12
924,0,924,False,192
76,0,76,False,22
744,0,744,False,259
146,0,146,False,3
463,0,463,False,26
310,0,310,False,37
755,0,755,False,236
404,0,404,False,57
165,0,165,False,6
172,0,172,False,1
723,0,723,False,230
1209,0,1209,False,357
802,0,802,False,130
1103,0,1103,False,394
1188,0,1188,False,82
629,0,629,False,111
431,0,431,False,55
86,0,86,False,34
347,0,347,False,45
419,0,419,False,13
508,0,508,False,134
326,0,326,False,38
975,0,975,False,96
549,0,549,False,70
305,0,305,False,29
210,0,210,False,3
276,0,276,False,15
2257,0,2257,False,1330
259,0,259,False,13
154,0,154,False,49
30,0,30,False,3
80,0,80,False,26
1243,0,1243,False,120
359,0,359,False,8
399,0,399,False,11
1144,0,1144,False,179
130,0,130,False,1
243,0,243,False,10
477,0,477,False,45
687,0,687,False,88
576,0,576,False,56
43,0,43,False,13
2310,1,2309,True,1486
207,0,207,False,3
806,0,806,False,312
894,0,894,False,161
230,0,230,False,123
253,0,253,False,28
1152,0,1152,False,331
222,0,222,False,6
700,0,700,False,112
1424,1,1423,True,793
749,0,749,False,166
207,0,207,False,17
504,0,504,False,31
370,0,370,False,53
838,0,838,False,58
369,0,369,False,56
321,0,321,False,53
568,0,568,False,148
339,0,339,False,24
302,0,302,False,30
532,0,532,False,64
281,0,281,False,35
806,0,806,False,124
94,0,94,False,2
107,0,107,False,36
1096,0,1096,False,395
977,0,977,False,85
653,0,653,False,63
187,0,187,False,2
576,0,576,False,77
56,0,56,False,13
482,0,482,False,29
321,0,321,False,7
485,0,485,False,65
366,0,366,False,10
530,0,530,False,77
117,0,117,False,2
435,0,435,False,97
220,0,220,False,2
622,0,622,False,81
397,0,397,False,65
198,0,198,False,4
663,0,663,False,91
947,0,947,False,164
550,0,550,False,87
417,0,417,False,22
1173,0,1173,False,386
953,0,953,False,395
1035,0,1035,False,98
1099,0,1099,False,102
567,0,567,False,79
242,0,242,False,13
1296,0,1296,False,377
622,0,622,False,75
485,0,485,False,106
587,0,587,False,115
476,0,476,False,62
45,0,45,False,10
936,0,936,False,345
341,0,341,False,46
636,0,636,False,116
616,0,616,False,72
558,0,558,False,43
1135,0,1135,False,204
283,0,283,False,5
324,0,324,False,6
254,0,254,False,11
40,0,40,False,12
1028,0,1028,False,115
646,0,646,False,82
37,0,37,False,0
171,0,171,False,1
831,0,831,False,297
1006,0,1006,False,83
233,0,233,False,10
474,0,474,False,52
622,0,622,False,158
531,0,531,False,172
293,0,293,False,39
231,0,231,False,9
255,0,255,False,16
859,0,859,False,324
36,0,36,False,6
1466,0,1466,False,325
231,0,231,False,11
725,0,725,False,105
760,0,760,False,182
641,0,641,False,160
366,0,366,False,42
710,0,710,False,116
165,0,165,False,11
193,0,193,False,1
78,0,78,False,19
593,0,593,False,140
1061,0,1061,False,320
199,0,199,False,20
280,0,280,False,17
597,0,597,False,80
468,0,468,False,198
444,0,444,False,23
1031,0,1031,False,276
120,0,120,False,1
444,0,444,False,19
394,0,394,False,50
807,0,807,False,298
1024,0,1024,False,220
42,0,42,False,8
1513,0,1513,False,359
291,0,291,False,54
540,0,540,False,81
981,0,981,False,176
459,0,459,False,96
369,0,369,False,31
403,0,403,False,10
229,0,229,False,34
584,0,584,False,50
1149,0,1149,False,384
60,0,60,False,14
569,0,569,False,69
261,0,261,False,11
1226,0,1226,False,101
115,0,115,False,3
1520,0,1520,False,366
60,0,60,False,14
674,1,673,True,362
50,0,50,False,13
678,0,678,False,88
94,0,94,False,19
940,0,940,False,80
1156,0,1156,False,386
362,0,362,False,7
274,0,274,False,29
572,0,572,False,135
49,0,49,False,10
618,0,618,False,83
107,0,107,False,36
1738,0,1738,False,579
361,0,361,False,47
415,0,415,False,53
318,0,318,False,40
49,0,49,False,0
509,0,509,False,56
650,0,650,False,84
339,0,339,False,41
1803,0,1803,False,738
718,0,718,False,280
1654,0,1654,False,602
320,0,320,False,11
588,0,588,False,69
223,0,223,False,34
279,0,279,False,22
574,0,574,False,89
1104,0,1104,False,93
203,0,203,False,3
394,0,394,False,53
202,0,202,False,4
530,0,530,False,60
355,0,355,False,29
239,0,239,False,6
712,0,712,False,93
1164,0,1164,False,291
861,0,861,False,82
58,0,58,False,14
837,0,837,False,55
70,0,70,False,20
299,0,299,False,33
734,0,734,False,283
248,0,248,False,10
366,0,366,False,21
105,0,105,False,33
70,0,70,False,1
255,0,255,False,17
66,0,66,False,23
463,0,463,False,89
529,0,529,False,42
215,0,215,False,11
649,0,649,False,82
994,0,994,False,89
1159,0,1159,False,385
2258,1,2257,True,1396
735,0,735,False,123
504,0,504,False,55
1094,0,1094,False,171
820,0,820,False,311
1485,0,1485,False,343
240,0,240,False,20
32,0,32,False,7
803,0,803,False,193
451,0,451,False,22
944,0,944,False,110
968,0,968,False,155
219,0,219,False,6
793,0,793,False,278
1039,0,1039,False,105
245,0,245,False,17
112,0,112,False,43
907,0,907,False,82
46,0,46,False,15
43,0,43,False,10
710,0,710,False,120
85,0,85,False,29
478,0,478,False,71
467,0,467,False,102
744,0,744,False,105
705,0,705,False,299
32,0,32,False,6
322,0,322,False,66
125,0,125,False,8
630,0,630,False,88
1257,0,1257,False,515
769,0,769,False,255
488,0,488,False,50
237,0,237,False,7
464,0,464,False,61
412,0,412,False,106
584,0,584,False,144
1594,0,1594,False,369
664,0,664,False,177
93,0,93,False,7
225,0,225,False,2
386,0,386,False,18
561,0,561,False,135
172,0,172,False,12
395,0,395,False,104
134,0,134,False,0
590,0,590,False,43
1124,0,1124,False,104
516,0,516,False,74
229,0,229,False,12
461,0,461,False,86
830,0,830,False,60
754,0,754,False,67
356,0,356,False,6
394,0,394,False,43
367,0,367,False,65
291,0,291,False,24
60,0,60,False,16
777,0,777,False,171
223,0,223,False,3
561,0,561,False,63
147,0,147,False,0
620,0,620,False,88
767,0,767,False,147
1269,0,1269,False,365
212,0,212,False,20
409,0,409,False,105
427,0,427,False,52
435,0,435,False,58
1252,0,1252,False,332
331,0,331,False,33
231,0,231,False,10
495,0,495,False,30
134,0,134,False,4
285,0,285,False,18
258,0,258,False,3
1538,0,1538,False,496
506,0,506,False,33
623,0,623,False,159
334,0,334,False,21
389,0,389,False,39
620,0,620,False,78
398,0,398,False,9
675,0,675,False,111
981,0,981,False,262
88,0,88,False,32
749,0,749,False,254
188,0,188,False,6
37,0,37,False,11
423,0,423,False,18
127,0,127,False,3
760,0,760,False,264
1092,0,1092,False,72
133,0,133,False,14
471,0,471,False,200
584,0,584,False,90
35,0,35,False,10
586,0,586,False,43
229,0,229,False,11
1284,0,1284,False,482
702,0,702,False,96
389,0,389,False,52
535,0,535,False,63
90,0,90,False,35
50,0,50,False,15
1263,0,1263,False,515
798,0,798,False,122
477,0,477,False,79
722,0,722,False,94
35,0,35,False,11
1878,0,1878,False,464
82,0,82,False,34
412,0,412,False,33
365,0,365,False,38
667,0,667,False,145
585,0,585,False,143
345,0,345,False,16
2733,0,2733,False,1483
790,0,790,False,66
380,0,380,False,54
180,0,180,False,4
2249,0,2249,False,526
274,0,274,False,11
273,0,273,False,11
932,0,932,False,75
455,0,455,False,21
435,0,435,False,12
274,0,274,False,4
701,0,701,False,98
915,0,915,False,240
1068,0,1068,False,130
366,0,366,False,65
285,0,285,False,18
277,0,277,False,38
177,0,177,False,8
1146,0,1146,False,438
463,0,463,False,29
860,0,860,False,64
477,0,477,False,51
1075,0,1075,False,261
618,0,618,False,73
39,0,39,False,8
463,0,463,False,24
1255,0,1255,False,328
943,0,943,False,206
100,0,100,False,36
323,0,323,False,52
735,0,735,False,71
1077,0,1077,False,172
51,0,51,False,0
2314,0,2314,False,674
579,0,579,False,146
423,0,423,False,78
1062,0,1062,False,89
145,0,145,False,4
722,0,722,False,233
586,0,586,False,68
342,0,342,False,25
395,0,395,False,54
157,0,157,False,3
562,0,562,False,83
196,0,196,False,59
676,0,676,False,72
1147,0,1147,False,184
327,0,327,False,24
998,0,998,False,88
2186,0,2186,False,711
283,0,283,False,25
1481,0,1481,False,748
755,0,755,False,253
727,0,727,False,193
192,0,192,False,2
895,0,895,False,159
897,0,897,False,78
676,0,676,False,267
611,0,611,False,226
40,0,40,False,13
744,0,744,False,102
623,0,623,False,85
272,0,272,False,3
340,0,340,False,43
400,0,400,False,129
582,0,582,False,84
94,0,94,False,53
83,0,83,False,23
864,1,863,True,457
120,0,120,False,2
51,0,51,False,10
407,0,407,False,30
446,0,446,False,22
653,0,653,False,79
679,0,679,False,263
647,0,647,False,96
639,0,639,False,75
322,0,322,False,7
85,0,85,False,5
904,0,904,False,102
1167,0,1167,False,310
56,0,56,False,14
457,0,457,False,64
333,0,333,False,44
1293,0,1293,False,217
1172,0,1172,False,266
258,0,258,False,12
1018,0,1018,False,139
324,0,324,False,9
359,0,359,False,23
550,0,550,False,134
53,0,53,False,15
295,0,295,False,146
35,0,35,False,11
165,0,165,False,1
1112,0,1112,False,89
608,0,608,False,220
78,0,78,False,34
277,0,277,False,5
581,0,581,False,136
54,0,54,False,14
201,0,201,False,2
247,0,247,False,56
421,0,421,False,15
61,0,61,False,26
577,0,577,False,135
241,0,241,False,7
304,0,304,False,11
581,0,581,False,90
705,0,705,False,182
224,0,224,False,7
317,0,317,False,9
869,0,869,False,153
1091,0,1091,False,412
569,0,569,False,82
408,0,408,False,37
800,0,800,False,129
70,0,70,False,19
871,0,871,False,71
762,0,762,False,253
318,0,318,False,22
327,0,327,False,5
662,0,662,False,171
240,0,240,False,55
53,0,53,False,15
39,0,39,False,8
468,0,468,False,65
367,0,367,False,46
724,0,724,False,105
633,0,633,False,112
518,0,518,False,36
60,0,60,False,10
852,0,852,False,140
694,0,694,False,119
228,0,228,False,12
1477,0,1477,False,510
303,0,303,False,29
477,0,477,False,81
46,0,46,False,13
180,0,180,False,2
324,0,324,False,34
169,0,169,False,0
2313,0,2313,False,675
853,0,853,False,263
174,0,174,False,9
1044,0,1044,False,95
34,0,34,False,0
102,0,102,False,24
268,0,268,False,5
982,0,982,False,283
537,0,537,False,73
1564,1,1563,True,918
506,0,506,False,48
77,0,77,False,1
974,0,974,False,340
109,0,109,False,20
912,0,912,False,305
240,0,240,False,5
750,0,750,False,47
315,0,315,False,20
328,0,328,False,24
276,0,276,False,3
332,0,332,False,36
378,1,377,True,191
697,0,697,False,115
284,0,284,False,22
500,0,500,False,58
1159,0,1159,False,337
55,0,55,False,17
327,0,327,False,24
391,0,391,False,53
280,0,280,False,54
882,0,882,False,143
659,0,659,False,131
59,0,59,False,16
872,0,872,False,150
271,0,271,False,12
47,0,47,False,14
649,0,649,False,105
350,0,350,False,40
423,0,423,False,27
466,0,466,False,29
574,0,574,False,104
498,0,498,False,58
1064,0,1064,False,53
1002,0,1002,False,465
172,0,172,False,1
386,0,386,False,60
339,0,339,False,46
909,0,909,False,84
296,0,296,False,40
137,0,137,False,3
142,0,142,False,56
47,0,47,False,16
154,0,154,False,23
347,0,347,False,44
258,0,258,False,14
983,0,983,False,124
289,0,289,False,29
1240,0,1240,False,110
78,0,78,False,31
66,0,66,False,8
496,0,496,False,70
646,0,646,False,94
346,0,346,False,12
